#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
2711,WASP-52,000-BLD-637,2460952.995556,12.193,0.008,False,Johnson V,CCD,LMI,1.465,False
2712,WASP-52,000-BLD-637,2460952.996053,12.216,0.008,False,Johnson V,CCD,LMI,1.470,False
2713,WASP-52,000-BLD-637,2460952.996539,12.228,0.007,False,Johnson V,CCD,LMI,1.474,False
2714,WASP-52,000-BLD-637,2460952.997025,12.214,0.008,False,Johnson V,CCD,LMI,1.479,False
2715,WASP-52,000-BLD-637,2460952.997512,12.231,0.008,False,Johnson V,CCD,LMI,1.483,False
2716,WASP-52,000-BLD-637,2460952.997998,12.223,0.008,False,Johnson V,CCD,LMI,1.488,False
2717,WASP-52,000-BLD-637,2460952.998484,12.214,0.008,False,Johnson V,CCD,LMI,1.493,False
2718,WASP-52,000-BLD-637,2460952.998970,12.213,0.008,False,Johnson V,CCD,LMI,1.498,False
2719,WASP-52,000-BLD-637,2460952.999456,12.230,0.008,False,Johnson V,CCD,LMI,1.502,False
2720,WASP-52,000-BLD-637,2460952.999942,12.222,0.008,False,Johnson V,CCD,LMI,1.507,False
2721,WASP-52,000-BLD-637,2460953.000440,12.187,0.008,False,Johnson V,CCD,LMI,1.512,False
2722,WASP-52,000-BLD-637,2460953.000926,12.197,0.008,False,Johnson V,CCD,LMI,1.517,False
2723,WASP-52,000-BLD-637,2460953.001412,12.211,0.008,False,Johnson V,CCD,LMI,1.522,False
2724,WASP-52,000-BLD-637,2460953.001921,12.224,0.008,False,Johnson V,CCD,LMI,1.527,False
2725,WASP-52,000-BLD-637,2460953.002407,12.211,0.009,False,Johnson V,CCD,LMI,1.532,False
2726,WASP-52,000-BLD-637,2460953.70142,12.098,0.0842,False,Johnson V,CCD,PJOO,1.111,False
2727,WASP-52,000-BLD-637,2460953.70142,12.0757,0.0795,False,Johnson V,CCD,JDOC,1.111,False
2728,WASP-52,000-BLD-637,2460953.70142,12.076,0.08,False,Johnson V,CCD,SCMA,1.111,False
2729,WASP-52,000-BLD-637,2460953.70142,12.0738,0.0786,False,Johnson V,CCD,JAHB,1.111,False
2730,WASP-52,000-BLD-637,2460953.70142,12.0812,0.0786,False,Johnson V,CCD,DCMA,1.111,False
2731,WASP-52,000-BLD-637,2460953.70142,12.0558,0.0924,False,Johnson V,CCD,VIVA,1.111,False
2732,WASP-52,000-BLD-637,2460953.70142,12.0757,0.0795,False,Unfiltered with V Zeropoint,CCD,SMIY,1.11135,False
2733,WASP-52,000-BLD-637,2460953.70262,12.1288,0.0857,False,Johnson V,CCD,PJOO,1.109,False
2734,WASP-52,000-BLD-637,2460953.70262,12.1119,0.0811,False,Johnson V,CCD,JDOC,1.109,False
2735,WASP-52,000-BLD-637,2460953.70262,12.112,0.081,False,Johnson V,CCD,SCMA,1.11,False
2736,WASP-52,000-BLD-637,2460953.70262,12.1118,0.0803,False,Johnson V,CCD,JAHB,1.109,False
2737,WASP-52,000-BLD-637,2460953.70262,12.1166,0.0802,False,Johnson V,CCD,DCMA,1.109,False
2738,WASP-52,000-BLD-637,2460953.70262,12.0935,0.0947,False,Johnson V,CCD,VIVA,1.109,False
2739,WASP-52,000-BLD-637,2460953.70262,12.1119,0.0811,False,Unfiltered with V Zeropoint,CCD,SMIY,1.10960,False
2740,WASP-52,000-BLD-637,2460953.70886,12.1512,0.0869,False,Johnson V,CCD,PJOO,1.101,False
2741,WASP-52,000-BLD-637,2460953.70886,12.1359,0.0822,False,Johnson V,CCD,JDOC,1.101,False
2742,WASP-52,000-BLD-637,2460953.70886,12.136,0.082,False,Johnson V,CCD,SCMA,1.101,False
2743,WASP-52,000-BLD-637,2460953.70886,12.1347,0.0813,False,Johnson V,CCD,JAHB,1.101,False
2744,WASP-52,000-BLD-637,2460953.70886,12.1328,0.0809,False,Johnson V,CCD,DCMA,1.101,False
2745,WASP-52,000-BLD-637,2460953.70886,12.1163,0.0961,False,Johnson V,CCD,VIVA,1.101,False
2746,WASP-52,000-BLD-637,2460953.70886,12.1359,0.0822,False,Unfiltered with V Zeropoint,CCD,SMIY,1.10144,False
2747,WASP-52,000-BLD-637,2460953.71095,12.1038,0.0845,False,Johnson V,CCD,PJOO,1.099,False
2748,WASP-52,000-BLD-637,2460953.71095,12.0811,0.0797,False,Johnson V,CCD,JDOC,1.099,False
2749,WASP-52,000-BLD-637,2460953.71095,12.081,0.08,False,Johnson V,CCD,SCMA,1.099,False
2750,WASP-52,000-BLD-637,2460953.71095,12.0804,0.0789,False,Johnson V,CCD,JAHB,1.099,False
2751,WASP-52,000-BLD-637,2460953.71095,12.0817,0.0787,False,Johnson V,CCD,DCMA,1.099,False
2752,WASP-52,000-BLD-637,2460953.71095,11.9894,0.0886,False,Johnson V,CCD,VIVA,1.099,False
2753,WASP-52,000-BLD-637,2460953.71095,12.0811,0.0797,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09910,False
2754,WASP-52,000-BLD-637,2460953.71303,12.1328,0.0859,False,Johnson V,CCD,PJOO,1.096,False
2755,WASP-52,000-BLD-637,2460953.71303,12.1136,0.0811,False,Johnson V,CCD,JDOC,1.096,False
2756,WASP-52,000-BLD-637,2460953.71303,12.113,0.082,False,Johnson V,CCD,SCMA,1.097,False
2757,WASP-52,000-BLD-637,2460953.71303,12.1136,0.0803,False,Johnson V,CCD,JAHB,1.096,False
2758,WASP-52,000-BLD-637,2460953.71303,12.1099,0.0799,False,Johnson V,CCD,DCMA,1.096,False
2759,WASP-52,000-BLD-637,2460953.71303,12.0949,0.0948,False,Johnson V,CCD,VIVA,1.096,False
2760,WASP-52,000-BLD-637,2460953.71303,12.1136,0.0812,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09693,False
2761,WASP-52,000-BLD-637,2460953.71719,12.1012,0.0843,False,Johnson V,CCD,PJOO,1.093,False
2762,WASP-52,000-BLD-637,2460953.71719,12.078,0.0796,False,Johnson V,CCD,JDOC,1.093,False
2763,WASP-52,000-BLD-637,2460953.71719,12.078,0.08,False,Johnson V,CCD,SCMA,1.093,False
2764,WASP-52,000-BLD-637,2460953.71719,12.0801,0.0789,False,Johnson V,CCD,JAHB,1.093,False
2765,WASP-52,000-BLD-637,2460953.71719,12.0772,0.0785,False,Johnson V,CCD,DCMA,1.093,False
2766,WASP-52,000-BLD-637,2460953.71719,12.0602,0.0927,False,Johnson V,CCD,VIVA,1.093,False
2767,WASP-52,000-BLD-637,2460953.71719,12.078,0.0796,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09313,False
2768,WASP-52,000-BLD-637,2460953.71928,12.1068,0.0846,False,Johnson V,CCD,PJOO,1.091,False
2769,WASP-52,000-BLD-637,2460953.71928,12.0885,0.0800,False,Johnson V,CCD,JDOC,1.091,False
2770,WASP-52,000-BLD-637,2460953.71928,12.088,0.08,False,Johnson V,CCD,SCMA,1.091,False
2771,WASP-52,000-BLD-637,2460953.71928,12.0873,0.0792,False,Johnson V,CCD,JAHB,1.091,False
2772,WASP-52,000-BLD-637,2460953.71928,12.0881,0.0789,False,Johnson V,CCD,DCMA,1.091,False
2773,WASP-52,000-BLD-637,2460953.71928,12.0694,0.0932,False,Johnson V,CCD,VIVA,1.091,False
2774,WASP-52,000-BLD-637,2460953.71928,12.0885,0.0801,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09150,False
2775,WASP-52,000-BLD-637,2460953.72346,12.1547,0.0870,False,Johnson V,CCD,PJOO,1.088,False
2776,WASP-52,000-BLD-637,2460953.72346,12.0686,0.0791,False,Johnson V,CCD,JDOC,1.088,False
2777,WASP-52,000-BLD-637,2460953.72346,12.069,0.079,False,Johnson V,CCD,SCMA,1.089,False
2778,WASP-52,000-BLD-637,2460953.72346,12.0678,0.0784,False,Johnson V,CCD,JAHB,1.088,False
2779,WASP-52,000-BLD-637,2460953.72346,12.0649,0.078,False,Johnson V,CCD,DCMA,1.088,False
2780,WASP-52,000-BLD-637,2460953.72346,12.0489,0.0920,False,Johnson V,CCD,VIVA,1.088,False
2781,WASP-52,000-BLD-637,2460953.72346,12.0686,0.0792,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08877,False
2782,WASP-52,000-BLD-637,2460953.72554,12.1194,0.0852,False,Johnson V,CCD,PJOO,1.087,False
2783,WASP-52,000-BLD-637,2460953.72554,12.1011,0.0806,False,Johnson V,CCD,JDOC,1.087,False
2784,WASP-52,000-BLD-637,2460953.72554,12.101,0.081,False,Johnson V,CCD,SCMA,1.088,False
2785,WASP-52,000-BLD-637,2460953.72554,12.1018,0.0798,False,Johnson V,CCD,JAHB,1.087,False
2786,WASP-52,000-BLD-637,2460953.72554,12.1044,0.0796,False,Johnson V,CCD,DCMA,1.087,False
2787,WASP-52,000-BLD-637,2460953.72554,12.0818,0.0940,False,Johnson V,CCD,VIVA,1.087,False
2788,WASP-52,000-BLD-637,2460953.72554,12.1011,0.0806,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08766,False
2789,WASP-52,000-BLD-637,2460953.72761,12.0599,0.0788,False,Johnson V,CCD,JDOC,1.086,False
2790,WASP-52,000-BLD-637,2460953.72761,12.059,0.079,False,Johnson V,CCD,SCMA,1.087,False
2791,WASP-52,000-BLD-637,2460953.72761,12.0606,0.0781,False,Johnson V,CCD,JAHB,1.086,False
2792,WASP-52,000-BLD-637,2460953.72761,12.06,0.0778,False,Johnson V,CCD,DCMA,1.086,False
2793,WASP-52,000-BLD-637,2460953.72761,12.0409,0.0916,False,Johnson V,CCD,VIVA,1.086,False
2794,WASP-52,000-BLD-637,2460953.72761,12.0599,0.0788,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08672,False
2795,WASP-52,000-BLD-637,2460953.72969,12.0938,0.0802,False,Johnson V,CCD,JDOC,1.085,False
2796,WASP-52,000-BLD-637,2460953.72969,12.094,0.08,False,Johnson V,CCD,SCMA,1.086,False
2797,WASP-52,000-BLD-637,2460953.72969,12.0902,0.0793,False,Johnson V,CCD,JAHB,1.085,False
2798,WASP-52,000-BLD-637,2460953.72969,12.0874,0.0789,False,Johnson V,CCD,DCMA,1.085,False
2799,WASP-52,000-BLD-637,2460953.72969,12.0733,0.0935,False,Johnson V,CCD,VIVA,1.085,False
2800,WASP-52,000-BLD-637,2460953.72969,12.0938,0.0803,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08596,False
2801,WASP-52,000-BLD-637,2460953.73178,12.1102,0.0810,False,Johnson V,CCD,JDOC,1.085,False
2802,WASP-52,000-BLD-637,2460953.73178,12.11,0.081,False,Johnson V,CCD,SCMA,1.085,False
2803,WASP-52,000-BLD-637,2460953.73178,12.109,0.0801,False,Johnson V,CCD,JAHB,1.085,False
2804,WASP-52,000-BLD-637,2460953.73178,12.1054,0.0797,False,Johnson V,CCD,DCMA,1.085,False
2805,WASP-52,000-BLD-637,2460953.73178,12.0899,0.0945,False,Johnson V,CCD,VIVA,1.085,False
2806,WASP-52,000-BLD-637,2460953.73178,12.1102,0.081,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08537,False
2807,WASP-52,000-BLD-637,2460953.73387,12.1456,0.0826,False,Johnson V,CCD,JDOC,1.084,False
2808,WASP-52,000-BLD-637,2460953.73387,12.146,0.082,False,Johnson V,CCD,SCMA,1.085,False
2809,WASP-52,000-BLD-637,2460953.73387,12.1445,0.0817,False,Johnson V,CCD,JAHB,1.084,False
2810,WASP-52,000-BLD-637,2460953.73387,12.1452,0.0814,False,Johnson V,CCD,DCMA,1.084,False
2811,WASP-52,000-BLD-637,2460953.73387,12.1252,0.0967,False,Johnson V,CCD,VIVA,1.084,False
2812,WASP-52,000-BLD-637,2460953.73387,12.1456,0.0827,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08495,False
2813,WASP-52,000-BLD-637,2460953.74011,12.0979,0.0804,False,Johnson V,CCD,JDOC,1.084,False
2814,WASP-52,000-BLD-637,2460953.74011,12.098,0.08,False,Johnson V,CCD,SCMA,1.085,False
2815,WASP-52,000-BLD-637,2460953.74011,12.0972,0.0796,False,Johnson V,CCD,JAHB,1.084,False
2816,WASP-52,000-BLD-637,2460953.74011,12.0949,0.0792,False,Johnson V,CCD,DCMA,1.084,False
2817,WASP-52,000-BLD-637,2460953.74011,12.0979,0.0805,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08471,False
2818,WASP-52,000-BLD-637,2460953.74221,12.1012,0.0806,False,Johnson V,CCD,JDOC,1.084,False
2819,WASP-52,000-BLD-637,2460953.74221,12.101,0.081,False,Johnson V,CCD,SCMA,1.085,False
2820,WASP-52,000-BLD-637,2460953.74221,12.0998,0.0797,False,Johnson V,CCD,JAHB,1.084,False
2821,WASP-52,000-BLD-637,2460953.74221,12.0969,0.0793,False,Johnson V,CCD,DCMA,1.084,False
2822,WASP-52,000-BLD-637,2460953.74221,12.1012,0.0806,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08497,False
2823,WASP-52,000-BLD-637,2460953.74428,12.0935,0.0792,False,Johnson V,CCD,DCMA,1.085,False
2824,WASP-52,000-BLD-637,2460953.81303,12.095,0.0842,False,Johnson V,CCD,PJOO,1.205,False
2825,WASP-52,000-BLD-637,2460953.81511,12.0593,0.0825,False,Johnson V,CCD,PJOO,1.212,False
2826,WASP-52,000-BLD-637,2460953.8172,12.1065,0.0848,False,Johnson V,CCD,PJOO,1.220,False
2827,WASP-52,000-BLD-637,2460953.8172,12.0856,0.0799,False,Johnson V,CCD,JDOC,1.220,False
2828,WASP-52,000-BLD-637,2460953.8172,12.086,0.08,False,Johnson V,CCD,SCMA,1.22,False
2829,WASP-52,000-BLD-637,2460953.8172,12.085,0.0791,False,Johnson V,CCD,JAHB,1.220,False
2830,WASP-52,000-BLD-637,2460953.8172,12.0869,0.0789,False,Johnson V,CCD,DCMA,1.220,False
2831,WASP-52,000-BLD-637,2460953.8172,12.0856,0.08,False,Unfiltered with V Zeropoint,CCD,SMIY,1.22044,False
2832,WASP-52,000-BLD-637,2460953.81928,12.1738,0.0883,False,Johnson V,CCD,PJOO,1.228,False
2833,WASP-52,000-BLD-637,2460953.81928,12.1213,0.0815,False,Johnson V,CCD,JDOC,1.228,False
2834,WASP-52,000-BLD-637,2460953.81928,12.121,0.081,False,Johnson V,CCD,SCMA,1.228,False
2835,WASP-52,000-BLD-637,2460953.81928,12.1213,0.0807,False,Johnson V,CCD,JAHB,1.228,False
2836,WASP-52,000-BLD-637,2460953.81928,12.1168,0.0802,False,Johnson V,CCD,DCMA,1.228,False
2837,WASP-52,000-BLD-637,2460953.81928,12.1031,0.095,False,Johnson V,CCD,VIVA,1.228,False
2838,WASP-52,000-BLD-637,2460953.81928,12.1213,0.0816,False,Unfiltered with V Zeropoint,CCD,SMIY,1.22846,False
2839,WASP-52,000-BLD-637,2460953.82137,12.0662,0.0829,False,Johnson V,CCD,PJOO,1.236,False
2840,WASP-52,000-BLD-637,2460953.82137,12.0493,0.0784,False,Johnson V,CCD,JDOC,1.236,False
2841,WASP-52,000-BLD-637,2460953.82137,12.049,0.078,False,Johnson V,CCD,SCMA,1.237,False
2842,WASP-52,000-BLD-637,2460953.82137,12.049,0.0776,False,Johnson V,CCD,JAHB,1.236,False
2843,WASP-52,000-BLD-637,2460953.82137,12.0411,0.0770,False,Johnson V,CCD,DCMA,1.236,False
2844,WASP-52,000-BLD-637,2460953.82137,12.0306,0.0906,False,Johnson V,CCD,VIVA,1.236,False
2845,WASP-52,000-BLD-637,2460953.82137,12.0493,0.0784,False,Unfiltered with V Zeropoint,CCD,SMIY,1.23677,False
2846,WASP-52,000-BLD-637,2460953.82344,12.1159,0.0853,False,Johnson V,CCD,PJOO,1.245,False
2847,WASP-52,000-BLD-637,2460953.82344,12.0971,0.0804,False,Johnson V,CCD,JDOC,1.245,False
2848,WASP-52,000-BLD-637,2460953.82344,12.097,0.08,False,Johnson V,CCD,SCMA,1.245,False
2849,WASP-52,000-BLD-637,2460953.82344,12.0962,0.0796,False,Johnson V,CCD,JAHB,1.245,False
2850,WASP-52,000-BLD-637,2460953.82344,12.0971,0.0793,False,Johnson V,CCD,DCMA,1.245,False
2851,WASP-52,000-BLD-637,2460953.82344,12.0786,0.0934,False,Johnson V,CCD,VIVA,1.245,False
2852,WASP-52,000-BLD-637,2460953.82344,12.0971,0.0805,False,Unfiltered with V Zeropoint,CCD,SMIY,1.24540,False
2853,WASP-52,000-BLD-637,2460953.82553,12.1292,0.0860,False,Johnson V,CCD,PJOO,1.254,False
2854,WASP-52,000-BLD-637,2460953.82553,12.1102,0.0810,False,Johnson V,CCD,JDOC,1.254,False
2855,WASP-52,000-BLD-637,2460953.82553,12.11,0.081,False,Johnson V,CCD,SCMA,1.254,False
2856,WASP-52,000-BLD-637,2460953.82553,12.111,0.0802,False,Johnson V,CCD,JAHB,1.254,False
2857,WASP-52,000-BLD-637,2460953.82553,12.1049,0.0797,False,Johnson V,CCD,DCMA,1.254,False
2858,WASP-52,000-BLD-637,2460953.82553,12.0928,0.0943,False,Johnson V,CCD,VIVA,1.254,False
2859,WASP-52,000-BLD-637,2460953.82553,12.1102,0.0811,False,Unfiltered with V Zeropoint,CCD,SMIY,1.25433,False
2860,WASP-52,000-BLD-637,2460953.82761,12.1251,0.0858,False,Johnson V,CCD,PJOO,1.263,False
2861,WASP-52,000-BLD-637,2460953.82761,12.1084,0.081,False,Johnson V,CCD,JDOC,1.263,False
2862,WASP-52,000-BLD-637,2460953.82761,12.108,0.081,False,Johnson V,CCD,SCMA,1.264,False
2863,WASP-52,000-BLD-637,2460953.82761,12.1091,0.0801,False,Johnson V,CCD,JAHB,1.263,False
2864,WASP-52,000-BLD-637,2460953.82761,12.1024,0.0796,False,Johnson V,CCD,DCMA,1.263,False
2865,WASP-52,000-BLD-637,2460953.82761,12.0913,0.0941,False,Johnson V,CCD,VIVA,1.263,False
2866,WASP-52,000-BLD-637,2460953.82761,12.1084,0.081,False,Unfiltered with V Zeropoint,CCD,SMIY,1.26360,False
2867,WASP-52,000-BLD-637,2460953.8297,12.1341,0.0863,False,Johnson V,CCD,PJOO,1.273,False
2868,WASP-52,000-BLD-637,2460953.8297,12.1075,0.0809,False,Johnson V,CCD,JDOC,1.273,False
2869,WASP-52,000-BLD-637,2460953.8297,12.107,0.081,False,Johnson V,CCD,SCMA,1.273,False
2870,WASP-52,000-BLD-637,2460953.8297,12.108,0.0801,False,Johnson V,CCD,JAHB,1.273,False
2871,WASP-52,000-BLD-637,2460953.8297,12.107,0.0798,False,Johnson V,CCD,DCMA,1.273,False
2872,WASP-52,000-BLD-637,2460953.8297,12.0899,0.0940,False,Johnson V,CCD,VIVA,1.273,False
2873,WASP-52,000-BLD-637,2460953.8297,12.1075,0.081,False,Unfiltered with V Zeropoint,CCD,SMIY,1.27319,False
2874,WASP-52,000-BLD-637,2460953.83178,12.1065,0.0849,False,Johnson V,CCD,PJOO,1.283,False
2875,WASP-52,000-BLD-637,2460953.83178,12.0855,0.0799,False,Johnson V,CCD,JDOC,1.283,False
2876,WASP-52,000-BLD-637,2460953.83178,12.086,0.08,False,Johnson V,CCD,SCMA,1.283,False
2877,WASP-52,000-BLD-637,2460953.83178,12.0856,0.0791,False,Johnson V,CCD,JAHB,1.283,False
2878,WASP-52,000-BLD-637,2460953.83178,12.0854,0.0789,False,Johnson V,CCD,DCMA,1.283,False
2879,WASP-52,000-BLD-637,2460953.83178,12.0679,0.0927,False,Johnson V,CCD,VIVA,1.283,False
2880,WASP-52,000-BLD-637,2460953.83178,12.0855,0.08,False,Unfiltered with V Zeropoint,CCD,SMIY,1.28315,False
2881,WASP-52,000-BLD-637,2460953.83386,12.1146,0.0854,False,Johnson V,CCD,PJOO,1.293,False
2882,WASP-52,000-BLD-637,2460953.83386,12.0923,0.0802,False,Johnson V,CCD,JDOC,1.293,False
2883,WASP-52,000-BLD-637,2460953.83386,12.092,0.08,False,Johnson V,CCD,SCMA,1.293,False
2884,WASP-52,000-BLD-637,2460953.83386,12.0937,0.0795,False,Johnson V,CCD,JAHB,1.293,False
2885,WASP-52,000-BLD-637,2460953.83386,12.0891,0.0790,False,Johnson V,CCD,DCMA,1.293,False
2886,WASP-52,000-BLD-637,2460953.83386,12.0766,0.0932,False,Johnson V,CCD,VIVA,1.293,False
2887,WASP-52,000-BLD-637,2460953.83386,12.0924,0.0803,False,Unfiltered with V Zeropoint,CCD,SMIY,1.29345,False
2888,WASP-52,000-BLD-637,2460953.83595,12.1249,0.0859,False,Johnson V,CCD,PJOO,1.304,False
2889,WASP-52,000-BLD-637,2460953.83595,12.1027,0.0807,False,Johnson V,CCD,JDOC,1.304,False
2890,WASP-52,000-BLD-637,2460953.83595,12.103,0.08,False,Johnson V,CCD,SCMA,1.304,False
2891,WASP-52,000-BLD-637,2460953.83595,12.1032,0.0799,False,Johnson V,CCD,JAHB,1.304,False
2892,WASP-52,000-BLD-637,2460953.83595,12.099,0.0794,False,Johnson V,CCD,DCMA,1.304,False
2893,WASP-52,000-BLD-637,2460953.83595,12.085,0.0937,False,Johnson V,CCD,VIVA,1.304,False
2894,WASP-52,000-BLD-637,2460953.83595,12.1027,0.0808,False,Unfiltered with V Zeropoint,CCD,SMIY,1.30412,False
2895,WASP-52,000-BLD-637,2460953.83802,12.0633,0.0829,False,Johnson V,CCD,PJOO,1.315,False
2896,WASP-52,000-BLD-637,2460953.83802,12.0522,0.0785,False,Johnson V,CCD,JDOC,1.315,False
2897,WASP-52,000-BLD-637,2460953.83802,12.052,0.078,False,Johnson V,CCD,SCMA,1.315,False
2898,WASP-52,000-BLD-637,2460953.83802,12.0529,0.0778,False,Johnson V,CCD,JAHB,1.315,False
2899,WASP-52,000-BLD-637,2460953.83802,12.0507,0.0774,False,Johnson V,CCD,DCMA,1.315,False
2900,WASP-52,000-BLD-637,2460953.83802,12.0348,0.0907,False,Johnson V,CCD,VIVA,1.315,False
2901,WASP-52,000-BLD-637,2460953.83802,12.0522,0.0786,False,Unfiltered with V Zeropoint,CCD,SMIY,1.31518,False
2902,WASP-52,000-BLD-637,2460953.84011,12.0576,0.0826,False,Johnson V,CCD,PJOO,1.326,False
2903,WASP-52,000-BLD-637,2460953.84011,12.0331,0.0777,False,Johnson V,CCD,JDOC,1.326,False
2904,WASP-52,000-BLD-637,2460953.84011,12.033,0.078,False,Johnson V,CCD,SCMA,1.327,False
2905,WASP-52,000-BLD-637,2460953.84011,12.0343,0.0770,False,Johnson V,CCD,JAHB,1.326,False
2906,WASP-52,000-BLD-637,2460953.84011,12.0302,0.0766,False,Johnson V,CCD,DCMA,1.326,False
2907,WASP-52,000-BLD-637,2460953.84011,12.0164,0.0896,False,Johnson V,CCD,VIVA,1.326,False
2908,WASP-52,000-BLD-637,2460953.84011,12.0331,0.0778,False,Unfiltered with V Zeropoint,CCD,SMIY,1.32664,False
2909,WASP-52,000-BLD-637,2460953.84221,12.1034,0.0849,False,Johnson V,CCD,PJOO,1.338,False
2910,WASP-52,000-BLD-637,2460953.84221,12.0787,0.0797,False,Johnson V,CCD,JDOC,1.338,False
2911,WASP-52,000-BLD-637,2460953.84221,12.079,0.08,False,Johnson V,CCD,SCMA,1.339,False
2912,WASP-52,000-BLD-637,2460953.84221,12.0802,0.0789,False,Johnson V,CCD,JAHB,1.338,False
2913,WASP-52,000-BLD-637,2460953.84221,12.0754,0.0784,False,Johnson V,CCD,DCMA,1.338,False
2914,WASP-52,000-BLD-637,2460953.84221,12.0629,0.0922,False,Johnson V,CCD,VIVA,1.338,False
2915,WASP-52,000-BLD-637,2460953.84221,12.0787,0.0797,False,Unfiltered with V Zeropoint,CCD,SMIY,1.33850,False
2916,WASP-52,000-BLD-637,2460953.84428,12.104,0.085,False,Johnson V,CCD,PJOO,1.350,False
2917,WASP-52,000-BLD-637,2460953.84428,12.0788,0.0797,False,Johnson V,CCD,JDOC,1.350,False
2918,WASP-52,000-BLD-637,2460953.84428,12.079,0.08,False,Johnson V,CCD,SCMA,1.351,False
2919,WASP-52,000-BLD-637,2460953.84428,12.082,0.0790,False,Johnson V,CCD,JAHB,1.350,False
2920,WASP-52,000-BLD-637,2460953.84428,12.0801,0.0786,False,Johnson V,CCD,DCMA,1.350,False
2921,WASP-52,000-BLD-637,2460953.84428,12.0637,0.0923,False,Johnson V,CCD,VIVA,1.350,False
2922,WASP-52,000-BLD-637,2460953.84428,12.0788,0.0797,False,Unfiltered with V Zeropoint,CCD,SMIY,1.35071,False
2923,WASP-52,000-BLD-637,2460953.84636,12.0852,0.0840,False,Johnson V,CCD,PJOO,1.363,False
2924,WASP-52,000-BLD-637,2460953.84636,12.1486,0.0975,False,Johnson V,CCD,VIVA,1.363,False
2925,WASP-52,000-BLD-637,2460953.84844,12.088,0.0842,False,Johnson V,CCD,PJOO,1.376,False
2926,WASP-52,000-BLD-637,2460953.84844,12.0615,0.0789,False,Johnson V,CCD,JDOC,1.376,False
2927,WASP-52,000-BLD-637,2460953.84844,12.061,0.079,False,Johnson V,CCD,SCMA,1.377,False
2928,WASP-52,000-BLD-637,2460953.84844,12.0698,0.0785,False,Johnson V,CCD,JAHB,1.376,False
2929,WASP-52,000-BLD-637,2460953.84844,12.0644,0.0780,False,Johnson V,CCD,DCMA,1.376,False
2930,WASP-52,000-BLD-637,2460953.84844,12.043,0.0910,False,Johnson V,CCD,VIVA,1.376,False
2931,WASP-52,000-BLD-637,2460953.84844,12.0615,0.079,False,Unfiltered with V Zeropoint,CCD,SMIY,1.37670,False
2932,WASP-52,000-BLD-637,2460953.85053,12.1213,0.0859,False,Johnson V,CCD,PJOO,1.390,False
2933,WASP-52,000-BLD-637,2460953.85053,12.1047,0.0808,False,Johnson V,CCD,JDOC,1.390,False
2934,WASP-52,000-BLD-637,2460953.85053,12.105,0.081,False,Johnson V,CCD,SCMA,1.39,False
2935,WASP-52,000-BLD-637,2460953.85053,12.105,0.0800,False,Johnson V,CCD,JAHB,1.390,False
2936,WASP-52,000-BLD-637,2460953.85053,12.1007,0.0795,False,Johnson V,CCD,DCMA,1.390,False
2937,WASP-52,000-BLD-637,2460953.85053,12.087,0.0936,False,Johnson V,CCD,VIVA,1.390,False
2938,WASP-52,000-BLD-637,2460953.85053,12.1047,0.0809,False,Unfiltered with V Zeropoint,CCD,SMIY,1.39035,False
2939,WASP-52,000-BLD-637,2460953.85261,12.1563,0.0878,False,Johnson V,CCD,PJOO,1.404,False
2940,WASP-52,000-BLD-637,2460953.85261,12.1395,0.0824,False,Johnson V,CCD,JDOC,1.404,False
2941,WASP-52,000-BLD-637,2460953.85261,12.139,0.082,False,Johnson V,CCD,SCMA,1.404,False
2942,WASP-52,000-BLD-637,2460953.85261,12.1412,0.0816,False,Johnson V,CCD,JAHB,1.404,False
2943,WASP-52,000-BLD-637,2460953.85261,12.1413,0.0813,False,Johnson V,CCD,DCMA,1.404,False
2944,WASP-52,000-BLD-637,2460953.85261,12.1243,0.0958,False,Johnson V,CCD,VIVA,1.404,False
2945,WASP-52,000-BLD-637,2460953.85261,12.1395,0.0825,False,Unfiltered with V Zeropoint,CCD,SMIY,1.40449,False
2946,WASP-52,000-BLD-637,2460953.8547,12.1541,0.0877,False,Johnson V,CCD,PJOO,1.419,False
2947,WASP-52,000-BLD-637,2460953.8547,12.1296,0.0820,False,Johnson V,CCD,JDOC,1.419,False
2948,WASP-52,000-BLD-637,2460953.8547,12.13,0.082,False,Johnson V,CCD,SCMA,1.419,False
2949,WASP-52,000-BLD-637,2460953.8547,12.1303,0.0811,False,Johnson V,CCD,JAHB,1.419,False
2950,WASP-52,000-BLD-637,2460953.8547,12.1246,0.0806,False,Johnson V,CCD,DCMA,1.419,False
2951,WASP-52,000-BLD-637,2460953.8547,12.1136,0.0951,False,Johnson V,CCD,VIVA,1.419,False
