#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
4705,WASP-52,000-BLD-637,2460561.78199,11.8628,0.0014,False,Cousins R,CCD,LALF,1.121,False
4706,WASP-52,000-BLD-637,2460561.78233,12.1624,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.166,False
4707,WASP-52,000-BLD-637,2460561.78304,12.159,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.165,False
4708,WASP-52,000-BLD-637,2460561.78321,11.859,0.0014,False,Cousins R,CCD,LALF,1.122,False
4709,WASP-52,000-BLD-637,2460561.78375,12.104,0.0631,False,Unfiltered with V Zeropoint,CCD,MBEB,1.164,False
4710,WASP-52,000-BLD-637,2460561.78386,12.1359,0.0597,False,Johnson V,CCD,GJAM,1.099,False
4711,WASP-52,000-BLD-637,2460561.78386,12.2464,0.0851,False,Johnson V,CCD,KPRB,1.099,False
4712,WASP-52,000-BLD-637,2460561.784348,12.190,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.097,False
4713,WASP-52,000-BLD-637,2460561.78444,11.8668,0.0014,False,Cousins R,CCD,LALF,1.123,False
4714,WASP-52,000-BLD-637,2460561.78447,12.1512,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.163,False
4715,WASP-52,000-BLD-637,2460561.78518,12.157,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.162,False
4716,WASP-52,000-BLD-637,2460561.78567,11.864,0.0014,False,Cousins R,CCD,LALF,1.124,False
4717,WASP-52,000-BLD-637,2460561.78589,12.1385,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.161,False
4718,WASP-52,000-BLD-637,2460561.78595,12.2489,0.0853,False,Johnson V,CCD,KPRB,1.097,False
4719,WASP-52,000-BLD-637,2460561.786348,12.177,0.010,False,Unfiltered with V Zeropoint,CCD,KADB,1.095,False
4720,WASP-52,000-BLD-637,2460561.78661,12.1321,0.0637,False,Unfiltered with V Zeropoint,CCD,MBEB,1.161,False
4721,WASP-52,000-BLD-637,2460561.78689,11.8664,0.0014,False,Cousins R,CCD,LALF,1.125,False
4722,WASP-52,000-BLD-637,2460561.78732,12.1051,0.0631,False,Unfiltered with V Zeropoint,CCD,MBEB,1.160,False
4723,WASP-52,000-BLD-637,2460561.78802,12.2439,0.0849,False,Johnson V,CCD,KPRB,1.095,False
4724,WASP-52,000-BLD-637,2460561.78804,12.1397,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.159,False
4725,WASP-52,000-BLD-637,2460561.78812,11.8644,0.0014,False,Cousins R,CCD,LALF,1.126,False
4726,WASP-52,000-BLD-637,2460561.788348,12.190,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.094,False
4727,WASP-52,000-BLD-637,2460561.78875,12.0928,0.0629,False,Unfiltered with V Zeropoint,CCD,MBEB,1.158,False
4728,WASP-52,000-BLD-637,2460561.78936,11.8707,0.0014,False,Cousins R,CCD,LALF,1.128,False
4729,WASP-52,000-BLD-637,2460561.790348,12.179,0.010,False,Unfiltered with V Zeropoint,CCD,KADB,1.092,False
4730,WASP-52,000-BLD-637,2460561.79058,11.8625,0.0014,False,Cousins R,CCD,LALF,1.129,False
4731,WASP-52,000-BLD-637,2460561.792348,12.176,0.010,False,Unfiltered with V Zeropoint,CCD,KADB,1.090,False
4732,WASP-52,000-BLD-637,2460561.794348,12.182,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.089,False
4733,WASP-52,000-BLD-637,2460561.796348,12.210,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.088,False
4734,WASP-52,000-BLD-637,2460561.798348,12.198,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.087,False
4735,WASP-52,000-BLD-637,2460561.800347,12.196,0.009,False,Unfiltered with V Zeropoint,CCD,KADB,1.086,False
4736,WASP-52,000-BLD-637,2460561.804347,12.217,0.013,False,Unfiltered with V Zeropoint,CCD,KADB,1.085,False
4737,WASP-52,000-BLD-637,2460561.806347,12.216,0.009,False,Unfiltered with V Zeropoint,CCD,KADB,1.084,False
4738,WASP-52,000-BLD-637,2460561.809347,12.223,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.084,False
4739,WASP-52,000-BLD-637,2460561.813347,12.224,0.009,False,Unfiltered with V Zeropoint,CCD,KADB,1.084,False
4740,WASP-52,000-BLD-637,2460561.815347,12.216,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.084,False
4741,WASP-52,000-BLD-637,2460561.817347,12.217,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.085,False
4742,WASP-52,000-BLD-637,2460561.819347,12.220,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.085,False
4743,WASP-52,000-BLD-637,2460561.821347,12.227,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.086,False
4744,WASP-52,000-BLD-637,2460561.823347,12.228,0.009,False,Unfiltered with V Zeropoint,CCD,KADB,1.087,False
4745,WASP-52,000-BLD-637,2460561.825347,12.222,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.088,False
4746,WASP-52,000-BLD-637,2460561.831347,12.216,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.092,False
4747,WASP-52,000-BLD-637,2460561.834347,12.219,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.095,False
4748,WASP-52,000-BLD-637,2460561.836347,12.214,0.010,False,Unfiltered with V Zeropoint,CCD,KADB,1.097,False
4749,WASP-52,000-BLD-637,2460561.838347,12.231,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.099,False
4750,WASP-52,000-BLD-637,2460561.840347,12.224,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.101,False
4751,WASP-52,000-BLD-637,2460561.842347,12.213,0.009,False,Unfiltered with V Zeropoint,CCD,KADB,1.104,False
4752,WASP-52,000-BLD-637,2460561.844347,12.234,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.106,False
4753,WASP-52,000-BLD-637,2460561.846347,12.222,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.109,False
4754,WASP-52,000-BLD-637,2460561.848347,12.221,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.112,False
4755,WASP-52,000-BLD-637,2460561.850347,12.225,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.115,False
4756,WASP-52,000-BLD-637,2460561.852347,12.202,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.119,False
4757,WASP-52,000-BLD-637,2460561.854347,12.201,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.122,False
4758,WASP-52,000-BLD-637,2460561.856348,12.212,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.126,False
4759,WASP-52,000-BLD-637,2460561.859348,12.203,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.132,False
4760,WASP-52,000-BLD-637,2460561.863348,12.207,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.140,False
4761,WASP-52,000-BLD-637,2460561.865348,12.223,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.145,False
4762,WASP-52,000-BLD-637,2460561.86648,12.1819,0.0647,False,Unfiltered with V Zeropoint,CCD,MBEB,1.190,False
4763,WASP-52,000-BLD-637,2460561.8669,11.8938,0.0014,False,Cousins R,CCD,LALF,1.374,False
4764,WASP-52,000-BLD-637,2460561.8672,12.178,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.192,False
4765,WASP-52,000-BLD-637,2460561.867348,12.200,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.150,False
4766,WASP-52,000-BLD-637,2460561.86791,12.1748,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.193,False
4767,WASP-52,000-BLD-637,2460561.86813,11.8906,0.0014,False,Cousins R,CCD,LALF,1.382,False
4768,WASP-52,000-BLD-637,2460561.86863,12.1695,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.195,False
4769,WASP-52,000-BLD-637,2460561.86934,12.1717,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.196,False
4770,WASP-52,000-BLD-637,2460561.869348,12.197,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.155,False
4771,WASP-52,000-BLD-637,2460561.86936,11.8931,0.0014,False,Cousins R,CCD,LALF,1.389,False
4772,WASP-52,000-BLD-637,2460561.87005,12.1702,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.198,False
4773,WASP-52,000-BLD-637,2460561.87059,11.8948,0.0014,False,Cousins R,CCD,LALF,1.397,False
4774,WASP-52,000-BLD-637,2460561.87077,12.1645,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.200,False
4775,WASP-52,000-BLD-637,2460561.871348,12.188,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.160,False
4776,WASP-52,000-BLD-637,2460561.87136,12.2182,0.0838,False,Johnson V,CCD,KPRB,1.160,False
4777,WASP-52,000-BLD-637,2460561.87148,12.18,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.201,False
4778,WASP-52,000-BLD-637,2460561.87181,11.8956,0.0014,False,Cousins R,CCD,LALF,1.405,False
4779,WASP-52,000-BLD-637,2460561.87219,12.1764,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.203,False
4780,WASP-52,000-BLD-637,2460561.87291,12.1768,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.205,False
4781,WASP-52,000-BLD-637,2460561.87304,11.8997,0.0014,False,Cousins R,CCD,LALF,1.413,False
4782,WASP-52,000-BLD-637,2460561.873348,12.194,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.165,False
4783,WASP-52,000-BLD-637,2460561.87346,12.1363,0.0597,False,Johnson V,CCD,GJAM,1.165,False
4784,WASP-52,000-BLD-637,2460561.87346,12.2606,0.0871,False,Johnson V,CCD,KPRB,1.165,False
4785,WASP-52,000-BLD-637,2460561.87362,12.1733,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.207,False
4786,WASP-52,000-BLD-637,2460561.87427,11.8902,0.0014,False,Cousins R,CCD,LALF,1.421,False
4787,WASP-52,000-BLD-637,2460561.87434,12.1725,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.208,False
4788,WASP-52,000-BLD-637,2460561.87505,12.1722,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.210,False
4789,WASP-52,000-BLD-637,2460561.875348,12.190,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.171,False
4790,WASP-52,000-BLD-637,2460561.8755,11.9017,0.0014,False,Cousins R,CCD,LALF,1.429,False
4791,WASP-52,000-BLD-637,2460561.87552,12.1296,0.0596,False,Johnson V,CCD,GJAM,1.171,False
4792,WASP-52,000-BLD-637,2460561.87552,12.2035,0.0828,False,Johnson V,CCD,KPRB,1.171,False
4793,WASP-52,000-BLD-637,2460561.87576,12.1808,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.212,False
4794,WASP-52,000-BLD-637,2460561.87648,12.1707,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.214,False
4795,WASP-52,000-BLD-637,2460561.87674,11.8967,0.0014,False,Cousins R,CCD,LALF,1.438,False
4796,WASP-52,000-BLD-637,2460561.87719,12.1815,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.216,False
4797,WASP-52,000-BLD-637,2460561.877348,12.183,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.177,False
4798,WASP-52,000-BLD-637,2460561.87761,12.1434,0.0599,False,Johnson V,CCD,GJAM,1.177,False
4799,WASP-52,000-BLD-637,2460561.87761,12.1947,0.0822,False,Johnson V,CCD,KPRB,1.177,False
4800,WASP-52,000-BLD-637,2460561.8779,12.1751,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.218,False
4801,WASP-52,000-BLD-637,2460561.87862,12.1828,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.220,False
4802,WASP-52,000-BLD-637,2460561.87921,11.8971,0.0014,False,Cousins R,CCD,LALF,1.455,False
4803,WASP-52,000-BLD-637,2460561.87933,12.1785,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.221,False
4804,WASP-52,000-BLD-637,2460561.879348,12.191,0.013,False,Unfiltered with V Zeropoint,CCD,KADB,1.183,False
4805,WASP-52,000-BLD-637,2460561.87969,12.2134,0.0837,False,Johnson V,CCD,KPRB,1.184,False
4806,WASP-52,000-BLD-637,2460561.88005,12.1776,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.224,False
4807,WASP-52,000-BLD-637,2460561.88048,11.9113,0.0014,False,Cousins R,CCD,LALF,1.465,False
4808,WASP-52,000-BLD-637,2460561.88076,12.1749,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.226,False
4809,WASP-52,000-BLD-637,2460561.881348,12.178,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.189,False
4810,WASP-52,000-BLD-637,2460561.88147,12.1716,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.228,False
4811,WASP-52,000-BLD-637,2460561.88171,11.9154,0.0014,False,Cousins R,CCD,LALF,1.474,False
4812,WASP-52,000-BLD-637,2460561.88178,12.1243,0.0596,False,Johnson V,CCD,GJAM,1.190,False
4813,WASP-52,000-BLD-637,2460561.88178,12.2066,0.0833,False,Johnson V,CCD,KPRB,1.190,False
4814,WASP-52,000-BLD-637,2460561.88219,12.1879,0.0647,False,Unfiltered with V Zeropoint,CCD,MBEB,1.230,False
4815,WASP-52,000-BLD-637,2460561.8829,12.176,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.232,False
4816,WASP-52,000-BLD-637,2460561.88362,12.1791,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.234,False
4817,WASP-52,000-BLD-637,2460561.88388,12.1318,0.0597,False,Johnson V,CCD,GJAM,1.197,False
4818,WASP-52,000-BLD-637,2460561.88388,12.2562,0.0872,False,Johnson V,CCD,KPRB,1.197,False
4819,WASP-52,000-BLD-637,2460561.88418,11.9191,0.0014,False,Cousins R,CCD,LALF,1.493,False
4820,WASP-52,000-BLD-637,2460561.88433,12.1707,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.236,False
4821,WASP-52,000-BLD-637,2460561.88504,12.1822,0.0646,False,Unfiltered with V Zeropoint,CCD,MBEB,1.238,False
4822,WASP-52,000-BLD-637,2460561.88541,11.9256,0.0014,False,Cousins R,CCD,LALF,1.503,False
4823,WASP-52,000-BLD-637,2460561.88576,12.1338,0.0635,False,Unfiltered with V Zeropoint,CCD,MBEB,1.241,False
4824,WASP-52,000-BLD-637,2460561.88594,12.1293,0.0597,False,Johnson V,CCD,GJAM,1.204,False
4825,WASP-52,000-BLD-637,2460561.88594,12.2135,0.0840,False,Johnson V,CCD,KPRB,1.204,False
4826,WASP-52,000-BLD-637,2460561.886348,12.188,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.206,False
4827,WASP-52,000-BLD-637,2460561.88647,12.1765,0.0644,False,Unfiltered with V Zeropoint,CCD,MBEB,1.243,False
4828,WASP-52,000-BLD-637,2460561.88719,12.1714,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.245,False
4829,WASP-52,000-BLD-637,2460561.88786,11.9239,0.0014,False,Cousins R,CCD,LALF,1.523,False
4830,WASP-52,000-BLD-637,2460561.8879,12.1675,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.247,False
4831,WASP-52,000-BLD-637,2460561.88803,12.1299,0.0597,False,Johnson V,CCD,GJAM,1.212,False
4832,WASP-52,000-BLD-637,2460561.88803,12.1947,0.0827,False,Johnson V,CCD,KPRB,1.212,False
4833,WASP-52,000-BLD-637,2460561.888348,12.169,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.213,False
4834,WASP-52,000-BLD-637,2460561.88862,12.1578,0.0640,False,Unfiltered with V Zeropoint,CCD,MBEB,1.250,False
4835,WASP-52,000-BLD-637,2460561.88909,11.926,0.0014,False,Cousins R,CCD,LALF,1.533,False
4836,WASP-52,000-BLD-637,2460561.88933,12.1669,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.252,False
4837,WASP-52,000-BLD-637,2460561.89004,12.1719,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.255,False
4838,WASP-52,000-BLD-637,2460561.89011,12.1243,0.0596,False,Johnson V,CCD,GJAM,1.220,False
4839,WASP-52,000-BLD-637,2460561.89011,12.2416,0.0864,False,Johnson V,CCD,KPRB,1.220,False
4840,WASP-52,000-BLD-637,2460561.89032,11.9269,0.0014,False,Cousins R,CCD,LALF,1.544,False
4841,WASP-52,000-BLD-637,2460561.890348,12.184,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.221,False
4842,WASP-52,000-BLD-637,2460561.89076,12.1478,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.257,False
4843,WASP-52,000-BLD-637,2460561.89147,12.1725,0.0643,False,Unfiltered with V Zeropoint,CCD,MBEB,1.259,False
4844,WASP-52,000-BLD-637,2460561.89155,11.9248,0.0014,False,Cousins R,CCD,LALF,1.555,False
4845,WASP-52,000-BLD-637,2460561.89218,12.1301,0.0634,False,Unfiltered with V Zeropoint,CCD,MBEB,1.262,False
4846,WASP-52,000-BLD-637,2460561.8922,12.1394,0.0598,False,Johnson V,CCD,GJAM,1.228,False
4847,WASP-52,000-BLD-637,2460561.8922,12.2273,0.0854,False,Johnson V,CCD,KPRB,1.228,False
4848,WASP-52,000-BLD-637,2460561.892348,12.193,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.228,False
4849,WASP-52,000-BLD-637,2460561.89278,11.9153,0.0014,False,Cousins R,CCD,LALF,1.566,False
4850,WASP-52,000-BLD-637,2460561.8929,12.1656,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.264,False
4851,WASP-52,000-BLD-637,2460561.89361,12.1572,0.0639,False,Unfiltered with V Zeropoint,CCD,MBEB,1.267,False
4852,WASP-52,000-BLD-637,2460561.894,11.9231,0.0014,False,Cousins R,CCD,LALF,1.577,False
4853,WASP-52,000-BLD-637,2460561.89429,12.1203,0.0595,False,Johnson V,CCD,GJAM,1.236,False
4854,WASP-52,000-BLD-637,2460561.89429,12.2015,0.0835,False,Johnson V,CCD,KPRB,1.236,False
4855,WASP-52,000-BLD-637,2460561.89432,12.1701,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.270,False
4856,WASP-52,000-BLD-637,2460561.894348,12.192,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.236,False
4857,WASP-52,000-BLD-637,2460561.89504,12.1527,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.272,False
4858,WASP-52,000-BLD-637,2460561.89523,11.9158,0.0014,False,Cousins R,CCD,LALF,1.589,False
4859,WASP-52,000-BLD-637,2460561.89575,12.1641,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.275,False
4860,WASP-52,000-BLD-637,2460561.896347,12.199,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.245,False
4861,WASP-52,000-BLD-637,2460561.89636,12.111,0.0594,False,Johnson V,CCD,GJAM,1.245,False
4862,WASP-52,000-BLD-637,2460561.89636,12.2227,0.0852,False,Johnson V,CCD,KPRB,1.245,False
4863,WASP-52,000-BLD-637,2460561.89646,11.9272,0.0014,False,Cousins R,CCD,LALF,1.601,False
4864,WASP-52,000-BLD-637,2460561.89647,12.1407,0.0636,False,Unfiltered with V Zeropoint,CCD,MBEB,1.278,False
4865,WASP-52,000-BLD-637,2460561.89718,12.1701,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.280,False
4866,WASP-52,000-BLD-637,2460561.8979,12.1376,0.0635,False,Unfiltered with V Zeropoint,CCD,MBEB,1.283,False
4867,WASP-52,000-BLD-637,2460561.898347,12.175,0.014,False,Unfiltered with V Zeropoint,CCD,KADB,1.253,False
4868,WASP-52,000-BLD-637,2460561.89861,12.1656,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.286,False
4869,WASP-52,000-BLD-637,2460561.89933,12.1724,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.289,False
4870,WASP-52,000-BLD-637,2460561.90004,12.1742,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.292,False
4871,WASP-52,000-BLD-637,2460561.900347,12.168,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.262,False
4872,WASP-52,000-BLD-637,2460561.90053,12.1125,0.0595,False,Johnson V,CCD,GJAM,1.263,False
4873,WASP-52,000-BLD-637,2460561.90075,12.173,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.295,False
4874,WASP-52,000-BLD-637,2460561.90147,12.1557,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.298,False
4875,WASP-52,000-BLD-637,2460561.90218,12.1853,0.0645,False,Unfiltered with V Zeropoint,CCD,MBEB,1.301,False
4876,WASP-52,000-BLD-637,2460561.902347,12.185,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.271,False
4877,WASP-52,000-BLD-637,2460561.90261,12.1193,0.0596,False,Johnson V,CCD,GJAM,1.272,False
4878,WASP-52,000-BLD-637,2460561.90261,12.2141,0.0849,False,Johnson V,CCD,KPRB,1.272,False
4879,WASP-52,000-BLD-637,2460561.9029,12.1613,0.0639,False,Unfiltered with V Zeropoint,CCD,MBEB,1.304,False
4880,WASP-52,000-BLD-637,2460561.90361,12.1729,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.307,False
4881,WASP-52,000-BLD-637,2460561.904347,12.168,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.281,False
4882,WASP-52,000-BLD-637,2460561.9047,12.1244,0.0596,False,Johnson V,CCD,GJAM,1.282,False
4883,WASP-52,000-BLD-637,2460561.9047,12.1751,0.0821,False,Johnson V,CCD,KPRB,1.282,False
4884,WASP-52,000-BLD-637,2460561.90504,12.1683,0.0640,False,Unfiltered with V Zeropoint,CCD,MBEB,1.313,False
4885,WASP-52,000-BLD-637,2460561.90575,12.1568,0.0638,False,Unfiltered with V Zeropoint,CCD,MBEB,1.316,False
4886,WASP-52,000-BLD-637,2460561.906347,12.186,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.291,False
4887,WASP-52,000-BLD-637,2460561.90647,12.1763,0.0642,False,Unfiltered with V Zeropoint,CCD,MBEB,1.319,False
4888,WASP-52,000-BLD-637,2460561.90677,12.1337,0.0598,False,Johnson V,CCD,GJAM,1.292,False
4889,WASP-52,000-BLD-637,2460561.90677,12.0993,0.0840,False,Johnson V,CCD,KPRB,1.292,False
4890,WASP-52,000-BLD-637,2460561.90718,12.1721,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.323,False
4891,WASP-52,000-BLD-637,2460561.90789,12.174,0.0641,False,Unfiltered with V Zeropoint,CCD,MBEB,1.326,False
4892,WASP-52,000-BLD-637,2460561.90886,12.1323,0.0598,False,Johnson V,CCD,GJAM,1.303,False
4893,WASP-52,000-BLD-637,2460561.90886,12.1838,0.0830,False,Johnson V,CCD,KPRB,1.303,False
4894,WASP-52,000-BLD-637,2460561.909347,12.178,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.306,False
4895,WASP-52,000-BLD-637,2460568.745679,12.167,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.116,False
4896,WASP-52,000-BLD-637,2460568.748679,12.147,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.111,False
4897,WASP-52,000-BLD-637,2460568.74882,12.0242,0.0840,False,Johnson V,CCD,KPRB,1.122,False
4898,WASP-52,000-BLD-637,2460568.749679,12.169,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.110,False
4899,WASP-52,000-BLD-637,2460568.751679,12.159,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.107,False
4900,WASP-52,000-BLD-637,2460568.75168,12.1167,0.0693,False,Johnson V,CCD,GJAM,1.117,False
4901,WASP-52,000-BLD-637,2460568.75168,11.9685,0.0814,False,Johnson V,CCD,KPRB,1.117,False
4902,WASP-52,000-BLD-637,2460568.753679,12.190,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.104,False
4903,WASP-52,000-BLD-637,2460568.75456,12.114,0.0692,False,Johnson V,CCD,GJAM,1.112,False
4904,WASP-52,000-BLD-637,2460568.755679,12.170,0.014,False,Unfiltered with V Zeropoint,CCD,KADB,1.102,False
4905,WASP-52,000-BLD-637,2460568.75575,12.1122,0.0691,False,Johnson V,CCD,GJAM,1.110,False
4906,WASP-52,000-BLD-637,2460568.75575,11.9332,0.0800,False,Johnson V,CCD,KPRB,1.110,False
4907,WASP-52,000-BLD-637,2460568.75695,12.1367,0.0699,False,Johnson V,CCD,GJAM,1.109,False
4908,WASP-52,000-BLD-637,2460568.75695,11.9938,0.0828,False,Johnson V,CCD,KPRB,1.109,False
4909,WASP-52,000-BLD-637,2460568.75886,12.1633,0.0707,False,Johnson V,CCD,GJAM,1.106,False
4910,WASP-52,000-BLD-637,2460568.75886,11.9546,0.0810,False,Johnson V,CCD,KPRB,1.106,False
4911,WASP-52,000-BLD-637,2460568.76095,12.1175,0.0693,False,Johnson V,CCD,GJAM,1.103,False
4912,WASP-52,000-BLD-637,2460568.76095,11.9875,0.0826,False,Johnson V,CCD,KPRB,1.103,False
4913,WASP-52,000-BLD-637,2460568.761679,12.154,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.095,False
4914,WASP-52,000-BLD-637,2460568.76303,12.1377,0.0699,False,Johnson V,CCD,GJAM,1.101,False
4915,WASP-52,000-BLD-637,2460568.76303,11.9347,0.0802,False,Johnson V,CCD,KPRB,1.101,False
4916,WASP-52,000-BLD-637,2460568.763679,12.155,0.011,False,Unfiltered with V Zeropoint,CCD,KADB,1.094,False
4917,WASP-52,000-BLD-637,2460568.76511,12.1183,0.0693,False,Johnson V,CCD,GJAM,1.098,False
4918,WASP-52,000-BLD-637,2460568.76511,11.9585,0.0813,False,Johnson V,CCD,KPRB,1.098,False
4919,WASP-52,000-BLD-637,2460568.76719,12.139,0.0699,False,Johnson V,CCD,GJAM,1.096,False
4920,WASP-52,000-BLD-637,2460568.76719,11.9085,0.0792,False,Johnson V,CCD,KPRB,1.096,False
4921,WASP-52,000-BLD-637,2460568.767679,12.169,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.090,False
4922,WASP-52,000-BLD-637,2460568.76929,12.1116,0.0691,False,Johnson V,CCD,GJAM,1.094,False
4923,WASP-52,000-BLD-637,2460568.76929,11.9366,0.0804,False,Johnson V,CCD,KPRB,1.094,False
4924,WASP-52,000-BLD-637,2460568.769679,12.185,0.014,False,Unfiltered with V Zeropoint,CCD,KADB,1.089,False
4925,WASP-52,000-BLD-637,2460568.77136,12.1366,0.0699,False,Johnson V,CCD,GJAM,1.092,False
4926,WASP-52,000-BLD-637,2460568.77136,11.9456,0.0809,False,Johnson V,CCD,KPRB,1.092,False
4927,WASP-52,000-BLD-637,2460568.771679,12.184,0.012,False,Unfiltered with V Zeropoint,CCD,KADB,1.088,False
4928,WASP-52,000-BLD-637,2460568.77344,12.0982,0.0687,False,Johnson V,CCD,GJAM,1.091,False
4929,WASP-52,000-BLD-637,2460568.77344,11.9121,0.0794,False,Johnson V,CCD,KPRB,1.091,False
4930,WASP-52,000-BLD-637,2460568.77553,12.1272,0.0696,False,Johnson V,CCD,GJAM,1.089,False
4931,WASP-52,000-BLD-637,2460568.77762,12.1318,0.0697,False,Johnson V,CCD,GJAM,1.088,False
